Survey ID,NPS,Reason for Rating,CSAT
27902720,9,"Sa agent na nakausap ko, mabait at accomodating..nasagot lahat ng inquiry ko..pero regarding sa signal..sana maayos na.. Recommend p dn nmn..",9
27903276,9,..,10
27902039,7,.,6
27903176,9,Maganda naman ang service ng internet,6
27892380,0,I was told the service tech will be today but the agent said will follow up and created a new ticket and said we will wait another 3days and disconnected the chat. Its been 4 days since we lost service and my mother has medical condition. I dont know why i need a new ticket since i have an existing one but possibly my request was cancelled especially by agent that did not name him/her self during the chat,0
27899723,10,Very accommodate,10
27709820,0,Ticket closed but the issue was not fixed. No response to requests to repair internet speed. Only getting 100mbps but paying for 600mbps,0
27887529,10,Connection is fast in Cupang muntinlupa Area.,10
27896443,0,Sobrang tagal na ng issue tapos wala padin resolution,0
27896085,4,Mabagal ang respond kapag nagkakaproblema. Kahit na sabihing top priority and urgent,6
27902321,10,Mahusay ang serbisyo ni russel. She sounds very professional and resolve my issue right away. Provide me all the information I need in that call. Good job.,10
27901193,6,I didnt receive any update regarding my application,8
27898905,9,Hindi rin na resolve ung problem ko,6
27885428,10,"she was very knowledgeable about the company and she helps me alot 

thank you",10
27899545,10,Madaling maayos ang problema,10
27899423,5,Hindi natugunan yong concern ko... nagpa load ako ng Php100 at naconsume lahat kahit may TU200 ako para makagamit ako ng PLDT pero hindi sya ginamit kaya bale almost Php300 yong nawala sa akin‼️,6
27654640,0,"ang tagal ng serbisyo
ang daming dahilan
lagi na lang may problem sa connection",0
27856089,10,"Mark is amazing, he listen carefully, he acknowledge my emotion since this is the second time I called about the issue. He gave out time line and educate me what to expect. He is smart guy I can sense based on our short conversation he knows exactly what to do how to process my request. I tend to delay actually my survey as I am very skeptical about the infos being provided. I waited until issue got resolved before I declare that I am satisfy with the service being given to me. I dont easily trust the words, I want action and results. Mark did every single things I should expect, now that my concern is resolved. Kudos for you Mark and to your team. Shout out to your supervisor, please give him a fist bump. Thanks again mark.",10
27900500,10,"Mabilis ang action, may internet na ulit..",10
27719385,4,Slow service,3
27894587,10,Mula 1970's PLDT na ang gamit namin hanggang ngaun.,10
27899174,4,No why,6
27873219,10,maganda ang quality  at ang bilis po,10
27865354,8,Dapat may derecho nang customer service kausap dami pasikot sikot,10
27895055,2,No action until now,1
27898842,10,Attentive,10
27893990,10,Accomodating po si customer representatives,9
27899659,10,Customer service is very helpful and they assist customer with great  kindness.,10
27899819,10,Good and responsive customer service. Strong signal and 5G connection,10
27894034,0,Multiple follow ups regarding my inquiry since august or september last year 2023 until no progress. Nkakagago,0
27894449,0,"The last agent placed me on hold for so long and never got back to me. Second, I have been having issues with my internet for months now, but instead of helping me out with adjustments and get my internet reconnected, Ive been asked to make a payment when I already did and still wala parin akong connection. I will file a formal complaint copying your board of directors and ceo just like last time. Please have my service terminated too.",0
27899697,10,Thank you SMART CS for patiently attending my concern.,10
27899258,10,Thanks for the help as the issue was urgently resolved.,10
27899285,10,Very accommodating,10
27893147,1,.,8
27762112,5,Issue not resolved,5
27890527,2,"Agent outright told me that unauthorized messages charged to my account were valid tho i insisted it is not that is why i called your hotline to report it. She just offered to do the investigation after I told her i am not going to accept her reason that those were valid transactions. 
Not all your customers can waste time calling and reporting suspicious transactions on your hotline. So to those like me, reporting to you, please make us feel that we are clients and that we can trust you in handling our accounts.",2
27865245,2,5day na po wala po kaming internet kababayad kolang po,1
27892391,8,"Chatbots are ok. Agents are fast also, but they can only help to the extent of creating ticket number. I'd really like to know how come my internet gets interrupted on certain days, so we can prevent that from happening again",8
27898376,10,"Mabilis sumagot, pero sana mabilis din Ang action Ng technician dahil 3days wala pa din Internet..",10
27897630,0,Once a month no internet connection would recommend converge to them even though they have poor customer service at least they have little interruption learn from them and maybe the service pldt can provide will be better but that is far from possible,0
27897711,9,Matagal ang pag rereply,10
27898299,6,Online renewal is no use,5
27898364,8,Better Signal,10
27897681,0,Palaging walang internet connection,2
27775154,9,I've been trying to renew my plan with my preferred device still no stock. I dont want to renew without making sure i am okay with the plan and device.,10
27891044,10,Very accommodating po at nasagiot yong mga katanungan ko at nabigyan ng solusyon,10
27894182,5,Minsan Kasi mahina Ang wifi,10
27883218,9,Good customer service,9
27710286,7,Kaya 7 di kadahilanan ang rason na sinabe ng naka usap kong PLDT  representative sa SM MANILA...,5
27893760,5,No comment,10
27895038,7,good service,10
27714188,3,Matagal gumawa ng aksyon,5
27896601,7,7 rate ko... Why? Kase till now Yung cable signal namin Wala pang action which is kasali xa sa binayaran ko.,7
27701693,9,Mabilis na aksyon at solusyon,9
27877191,0,Your customer service didn't know what she is doing I did ask for supervisor on the line and it takes half an hour and she didn't get back to me. I did ask a supervisor on the line 3 times in a row and putting me on hold for nothing and it went disconnected what I'm only asking is Ng USC code for me to transfer my number to other carrier.,0
27895585,3,"We experienced very slow internet connection, after availing upgrading, which supposed to speed up.",3
27700691,5,"Nawawalan ng signal kapag umulan lang. Matagal bumalik ang internet. Mag 1 week na , wala pa din despite na nag fofollow up ako everyday. Planning to try other company.",6
27895503,8,"rate is 8/10, not excellent but reliable",9
27894634,8,Mabilis ang aksyon sa pagtawag ng costumer request,8
27887344,0,Poor service. CSR always have a same answer in every situation even though they are different scenarios,1
27867361,8,Was not able to resolve issue but promised to tagged the issue urgent,8
27896343,7,Happy responsive,8
27893509,10,Mabilis dumating ang agent at naayos kaagad ang problema.,10
27719433,5,walang exact na timeframe kung kailan maisasaayos ang service.,5
27896401,7,Kahit tumawag ako kung hindi nagagawa services na kailangan ko wala din silbi ang services niyo,5
27893853,3,Lagi wla koneksyon lagi naman ako advance sa payment eh,3
27894992,1,Very good,7
27893175,7,Prompt action were made. And it resolved the issue in no time,8
27893637,10,Wala signal ang wifi,10
27897109,7,I'm glad that PLDT initiated a convenient way for customers to reach out to them whenever they have concerns.,8
27893561,8,More promos please.,8
27892856,6,Hard to contact,5
27892904,3,slow service provider at palaging nawawalan ng internet connection,5
27893158,10,Request to care representative is granted,10
27892854,0,"PLDT will restrict your connection if you failed to pay on time but will collect fees even though the connection is restricted. 

The agent does seems like a parrot, repeating his same explanations over and over again.",0
27892795,10,Nasagot lhat ng tsnong ko,9
27893684,7,Friendly operators,8
27897057,8,Concern was addressed,8
27896091,10,Jay is great. Did his best to help,10
27893503,8,"The customer service rep is very good, able to.assist ne right away.",9
27892666,8,Tagal ng pgblik ng service after mgbayad,8
27894808,10,Naintindihan ko maigi ang explanation ng sumagot sa tawag ko,10
27892626,0,Poor service in providing a resolution.,0
27893805,4,Hindi masagot ng maayos ang kataungan,4
27892628,8,No comment,5
27885001,0,0 Kasi until now Hindi pa ginagawa ung Internet namin,0
27883708,7,Ok naman po mabilis naman na sumagot yung csr and 1 day lang din na support na kami,8
27888843,0,My concern is not resolved . I just wasted my time waiting for nothing,0
27697688,6,Not reliable internet already Im thinking to cancel,8
27707655,8,Ans my concern,8
27779870,10,Good service,10
27894012,6,Laging nagkakaproblema ang internet connection or meron network trouble,7
27877285,0,My issue is not resolved!,5
27894260,0,Ilan days n wla p don services,1
27810189,8,"Hindi perfect 10, kase d naman po agad nasasagot ang tanong. Pero nagawan naman ng paraan.",7
27892370,5,Paulit-ulit,5
27892374,10,Good customer service. Received a call quickly after I was told a customer service will call. The problem was solved immediately.,10
27892317,9,The representative was so polite.,10
27890562,10,Good customer service,10
27881208,8,Agent is courteous and knowledgeable,8
27877341,10,"Ok po, na sagot ang aking mga taking",10
